,IDFecha,IDTipoVuelo,IDTipoTrafico,IDEmpresa,IDEquipo,IDAeropuertoOrigen,IDAeropuertoDestino,Vuelos,Pasajeros,CargaBordo,TotalSillas,TotalCarga,ID
75750,70,3,0,66,106,526,555,1,0,0.0,0,0,75750
75751,51,3,0,66,106,228,257,2,3,70.0,3,70,75751
75752,55,3,0,66,106,228,257,2,0,0.0,0,0,75752
75753,29,3,0,66,106,228,257,1,2,150.0,2,150,75753
75754,83,3,0,66,106,824,853,4,4,90.0,4,90,75754
75755,78,3,0,66,106,824,853,1,2,30.0,2,30,75755
75756,26,3,0,66,106,228,257,1,2,0.0,2,0,75756
75757,10,3,0,66,106,228,257,1,2,20.0,2,20,75757
75758,56,3,0,66,106,228,257,1,0,0.0,0,0,75758
75759,49,3,0,66,106,228,257,1,0,25.0,0,25,75759
75760,40,3,0,66,106,228,257,3,4,70.0,4,70,75760
75761,76,3,0,66,106,824,853,2,2,0.0,2,0,75761
75762,24,3,0,66,106,228,257,2,3,250.0,3,250,75762
75763,29,3,0,55,106,228,257,2,1,1.0,1,1,75763
75764,44,3,0,61,106,228,257,1,3,50.0,3,50,75764
75765,43,3,0,61,106,228,257,2,4,90.0,4,90,75765
75766,69,3,0,61,106,526,555,1,2,0.0,2,0,75766
75767,63,3,0,61,106,526,555,2,3,0.0,3,0,75767
75768,47,3,0,61,106,228,257,2,5,50.0,5,50,75768
75769,48,3,0,61,106,228,257,1,1,40.0,1,40,75769
75770,56,3,0,17,106,228,257,1,0,0.0,0,0,75770
75771,38,3,0,55,55,228,257,1,0,182.0,0,182,75771
75772,39,3,0,79,105,228,257,1,1,0.0,1,0,75772
75773,43,3,0,79,105,228,257,1,0,120.0,0,120,75773
75774,37,3,0,61,105,228,257,1,1,0.0,1,0,75774
75775,24,3,0,61,105,228,257,1,5,60.0,5,60,75775
75776,2,3,0,64,41,228,257,1,7,50.0,7,50,75776
75777,66,3,0,60,41,526,555,1,9,0.0,9,0,75777
75778,25,3,0,63,64,228,257,1,7,0.0,7,0,75778
75779,44,3,0,63,64,228,257,1,7,0.0,7,0,75779
75780,69,3,0,66,56,526,555,1,0,0.0,0,0,75780
75781,15,3,0,66,56,228,257,1,3,0.0,3,0,75781
75782,18,3,0,66,56,228,257,1,2,0.0,2,0,75782
75783,22,3,0,66,56,228,257,1,2,0.0,2,0,75783
75784,24,3,0,66,56,228,257,1,3,0.0,3,0,75784
75785,12,3,0,66,56,228,257,1,2,0.0,2,0,75785
75786,17,3,0,66,56,228,257,1,2,0.0,2,0,75786
75787,71,3,0,69,56,526,555,1,0,0.0,0,0,75787
75788,29,3,0,69,56,228,257,1,1,1.0,1,1,75788
75789,37,3,0,69,56,228,257,1,1,0.0,1,0,75789
75790,39,3,0,69,56,228,257,1,1,0.0,1,0,75790
75791,38,3,0,69,56,228,257,1,2,120.0,2,120,75791
75792,36,3,0,69,56,228,257,1,1,0.0,1,0,75792
75793,22,2,0,71,16,228,257,1,0,300.0,19,5000,75793
75794,31,2,0,71,16,228,257,1,0,500.0,19,5000,75794
75795,42,2,0,71,16,228,257,1,0,500.0,19,5000,75795
75796,30,3,0,10,62,228,257,1,5,0.0,5,0,75796
75797,29,3,0,10,62,228,257,1,0,600.0,0,600,75797
75798,55,3,0,55,62,228,257,1,0,275.0,0,275,75798
75799,38,3,0,66,103,228,257,1,1,100.0,1,100,75799
75800,30,3,0,70,91,228,257,1,0,250.0,0,250,75800
75801,54,3,0,30,61,228,257,2,11,0.0,11,0,75801
75802,30,3,0,55,14,228,257,1,1,1.0,1,1,75802
75803,29,3,0,55,14,228,257,1,0,200.0,0,200,75803
75804,66,3,0,55,14,526,555,2,0,0.0,0,0,75804
75805,57,3,0,55,14,228,257,2,0,390.0,0,390,75805
75806,56,3,0,54,50,228,257,1,3,50.0,3,50,75806
75807,65,3,0,70,24,526,555,1,0,10.0,0,10,75807
75808,17,3,0,70,24,228,257,1,2,800.0,2,800,75808
75809,54,3,0,70,24,228,257,1,1,1736.0,1,1736,75809
75810,70,3,0,70,24,526,555,2,0,3585.0,0,3585,75810
75811,5,3,0,75,24,228,257,1,0,500.0,0,500,75811
75812,11,3,0,66,97,228,257,1,2,0.0,2,0,75812
75813,33,2,0,18,68,228,257,2,0,3000.0,0,6000,75813
75814,42,2,0,18,68,228,257,6,0,15000.0,0,18000,75814
75815,37,2,0,18,68,228,257,1,0,1500.0,0,3000,75815
75816,24,2,0,18,68,228,257,1,0,1000.0,0,3000,75816
75817,36,2,0,21,68,228,257,1,0,1240.0,18,1400,75817
75818,35,2,0,21,68,228,257,4,1,5325.0,72,5600,75818
75819,38,2,0,21,68,228,257,1,0,1070.0,18,1400,75819
75820,69,3,0,54,68,526,555,1,0,0.0,0,0,75820
75821,45,3,0,61,48,228,257,1,1,0.0,1,0,75821
75822,12,3,0,61,48,228,257,1,2,0.0,2,0,75822
75823,13,3,0,61,48,228,257,1,2,0.0,2,0,75823
75824,48,3,0,54,104,228,257,1,5,0.0,5,0,75824
75825,54,3,0,54,104,228,257,1,1,0.0,1,0,75825
75826,60,3,0,66,104,526,555,1,2,0.0,2,0,75826
75827,59,3,0,66,104,228,257,1,2,0.0,2,0,75827
75828,52,3,0,66,104,228,257,1,0,50.0,0,50,75828
75829,46,3,0,66,104,228,257,1,1,10.0,1,10,75829
75830,50,3,0,66,104,228,257,2,4,0.0,4,0,75830
75831,49,3,0,66,104,228,257,1,0,0.0,0,0,75831
75832,53,3,0,66,104,228,257,2,3,50.0,3,50,75832
75833,58,3,0,66,104,228,257,3,2,320.0,2,320,75833
75834,48,3,0,66,104,228,257,1,0,0.0,0,0,75834
75835,57,3,0,66,104,228,257,3,0,0.0,0,0,75835
75836,58,3,0,55,104,228,257,1,0,400.0,0,400,75836
75837,56,3,0,55,104,228,257,1,0,40.0,0,40,75837
75838,59,3,0,55,104,228,257,1,0,450.0,0,450,75838
75839,46,3,0,55,104,228,257,1,3,232.0,3,232,75839
75840,69,3,0,61,104,526,555,1,5,50.0,5,50,75840
75841,68,3,0,61,104,526,555,1,0,0.0,0,0,75841
75842,56,3,0,17,104,228,257,3,1,0.0,1,0,75842
75843,82,3,0,17,104,824,853,1,0,0.0,0,0,75843
75844,50,3,0,17,104,228,257,1,1,0.0,1,0,75844
75845,64,3,0,17,104,526,555,1,0,0.0,0,0,75845
75846,81,3,0,17,104,824,853,1,0,0.0,0,0,75846
75847,80,3,0,17,104,824,853,1,0,0.0,0,0,75847
75848,72,3,0,66,106,600,853,1,2,55.0,2,55,75848
75849,71,3,0,66,106,302,555,1,1,0.0,1,0,75849
75850,80,3,0,66,106,600,853,1,5,0.0,5,0,75850
75851,80,3,0,66,56,600,853,1,2,0.0,2,0,75851
75852,75,3,0,66,56,600,853,1,1,0.0,1,0,75852
75853,72,3,0,66,56,600,853,1,0,0.0,0,0,75853
75854,73,3,0,66,56,600,853,2,6,0.0,6,0,75854
75855,80,3,0,69,56,600,853,1,3,0.0,3,0,75855
75856,55,3,0,17,56,33,257,1,1,0.0,1,0,75856
75857,67,3,0,17,56,302,555,1,5,0.0,5,0,75857
75858,71,3,0,22,50,302,555,1,3,25.0,3,25,75858
75859,49,3,0,61,48,33,257,1,3,5.0,3,5,75859
75860,56,3,0,17,53,33,257,2,0,0.0,0,0,75860
75861,55,3,0,17,53,33,257,1,5,0.0,5,0,75861
75862,79,3,0,17,53,600,853,1,5,0.0,5,0,75862
75863,80,3,0,17,53,600,853,1,0,0.0,0,0,75863
75864,72,3,0,42,89,840,853,1,1,0.0,1,0,75864
75865,59,3,0,68,89,244,257,1,8,0.0,8,0,75865
75866,50,3,0,66,106,244,257,1,2,50.0,2,50,75866
75867,43,3,0,17,106,244,257,1,2,0.0,2,0,75867
75868,77,3,0,69,56,840,853,1,4,30.0,4,30,75868
75869,43,3,0,17,56,244,257,1,2,0.0,2,0,75869
75870,41,3,0,17,56,244,257,2,4,0.0,4,0,75870
75871,54,3,0,17,56,244,257,1,2,0.0,2,0,75871
75872,42,3,0,17,56,244,257,3,6,0.0,6,0,75872
75873,36,2,0,71,16,244,257,1,10,800.0,19,5000,75873
75874,37,2,0,71,16,244,257,1,0,3076.0,8,5000,75874
75875,26,3,0,0,16,244,257,1,0,400.0,0,400,75875
75876,12,3,0,61,97,244,257,1,1,11.0,1,11,75876
75877,76,3,0,68,75,840,853,1,5,0.0,5,0,75877
75878,79,3,0,79,48,840,853,1,2,0.0,2,0,75878
75879,52,3,0,79,48,244,257,1,2,20.0,2,20,75879
75880,35,3,0,27,53,244,257,1,5,0.0,5,0,75880
75881,43,3,0,17,53,244,257,1,2,0.0,2,0,75881
75882,30,3,0,66,106,69,257,3,5,210.0,5,210,75882
75883,37,3,0,66,106,69,257,1,2,0.0,2,0,75883
75884,33,3,0,66,106,69,257,1,2,0.0,2,0,75884
75885,41,3,0,66,106,69,257,4,8,0.0,8,0,75885
75886,40,3,0,66,106,69,257,5,10,35.0,10,35,75886
75887,39,3,0,66,106,69,257,4,8,0.0,8,0,75887
75888,42,3,0,66,106,69,257,5,8,0.0,8,0,75888
75889,45,3,0,66,106,69,257,3,6,50.0,6,50,75889
75890,36,3,0,66,106,69,257,1,2,0.0,2,0,75890
75891,49,3,0,66,106,69,257,1,2,0.0,2,0,75891
75892,44,3,0,66,106,69,257,4,8,50.0,8,50,75892
75893,35,3,0,66,106,69,257,6,11,50.0,11,50,75893
75894,34,3,0,66,106,69,257,2,4,100.0,4,100,75894
75895,43,3,0,66,106,69,257,5,8,0.0,8,0,75895
75896,47,3,0,66,106,69,257,1,2,25.0,2,25,75896
75897,72,3,0,66,106,646,853,1,2,78.0,2,78,75897
75898,19,3,0,17,106,69,257,1,3,0.0,3,0,75898
75899,31,3,0,66,56,69,257,2,4,100.0,4,100,75899
75900,35,3,0,66,56,69,257,1,2,0.0,2,0,75900
75901,30,3,0,66,56,69,257,2,3,0.0,3,0,75901
75902,29,3,0,66,56,69,257,2,4,10.0,4,10,75902
75903,34,3,0,66,56,69,257,1,2,50.0,2,50,75903
75904,28,3,0,66,56,69,257,2,4,90.0,4,90,75904
75905,52,3,0,69,56,69,257,1,0,0.0,0,0,75905
75906,54,3,0,66,50,69,257,1,2,10.0,2,10,75906
75907,36,3,0,66,50,69,257,1,2,0.0,2,0,75907
75908,52,3,0,66,50,69,257,1,2,10.0,2,10,75908
75909,50,3,0,66,50,69,257,1,3,40.0,3,40,75909
75910,55,3,0,66,50,69,257,1,2,160.0,2,160,75910
75911,49,3,0,66,97,69,257,1,2,0.0,2,0,75911
75912,53,3,0,66,97,69,257,1,0,150.0,0,150,75912
75913,31,3,0,66,97,69,257,2,4,0.0,4,0,75913
75914,28,3,0,66,97,69,257,1,1,0.0,1,0,75914
75915,32,3,0,66,97,69,257,1,2,80.0,2,80,75915
75916,56,3,0,66,97,69,257,1,0,0.0,0,0,75916
75917,54,3,0,66,97,69,257,1,2,0.0,2,0,75917
75918,52,3,0,66,97,69,257,1,2,50.0,2,50,75918
75919,41,3,0,66,97,69,257,1,3,0.0,3,0,75919
75920,39,3,0,66,97,69,257,1,3,0.0,3,0,75920
75921,51,3,0,66,97,69,257,2,4,40.0,4,40,75921
75922,50,3,0,66,97,69,257,1,2,20.0,2,20,75922
75923,61,3,0,66,97,348,555,1,1,0.0,1,0,75923
75924,59,3,0,66,97,69,257,1,1,50.0,1,50,75924
75925,34,3,0,79,97,69,257,1,0,200.0,0,200,75925
75926,47,3,0,79,97,69,257,1,1,0.0,1,0,75926
75927,53,3,0,61,97,69,257,1,2,0.0,2,0,75927
75928,34,3,0,27,97,69,257,1,3,0.0,3,0,75928
75929,71,3,0,17,104,348,555,1,1,0.0,1,0,75929
75930,55,3,0,66,53,69,257,1,2,20.0,2,20,75930
75931,53,3,0,11,53,69,257,1,2,50.0,2,50,75931
75932,56,3,0,27,53,69,257,1,4,100.0,4,100,75932
75933,37,3,0,17,53,69,257,1,1,1.0,1,1,75933
75934,40,3,0,66,99,69,257,1,2,0.0,2,0,75934
75935,37,3,0,66,99,69,257,1,2,0.0,2,0,75935
75936,38,3,0,66,99,69,257,2,4,70.0,4,70,75936
75937,55,3,0,66,106,74,257,1,0,0.0,0,0,75937
75938,61,3,0,11,53,353,555,1,4,0.0,4,0,75938
75939,50,3,0,66,56,89,257,1,4,10.0,4,10,75939
75940,49,3,0,66,56,89,257,1,3,3.0,3,3,75940
75941,56,3,0,22,50,89,257,1,1,0.0,1,0,75941
75942,51,3,0,27,97,89,257,1,3,0.0,3,0,75942
75943,50,3,0,54,53,89,257,1,1,0.0,1,0,75943
75944,51,3,0,11,53,89,257,1,4,30.0,4,30,75944
75945,51,3,0,27,53,89,257,1,5,100.0,5,100,75945
75946,21,2,0,71,16,199,257,1,0,3000.0,8,5000,75946
75947,68,3,0,66,106,322,555,1,2,0.0,2,0,75947
75948,75,3,0,61,106,620,853,1,4,0.0,4,0,75948
75949,79,3,0,61,106,620,853,1,5,80.0,5,80,75949
75950,70,3,0,61,48,322,555,1,3,50.0,3,50,75950
75951,80,3,0,27,48,620,853,1,3,15.0,3,15,75951
75952,80,3,0,17,104,620,853,1,1,200.0,1,200,75952
75953,76,3,0,27,53,620,853,1,4,120.0,4,120,75953
75954,78,3,0,27,53,620,853,1,0,150.0,0,150,75954
75955,70,3,0,17,53,322,555,2,2,0.0,2,0,75955
75956,83,3,0,42,89,835,853,1,0,360.0,0,360,75956
75957,37,3,0,66,106,239,257,2,2,10.0,2,10,75957
75958,83,3,0,66,106,835,853,1,2,100.0,2,100,75958
75959,77,3,0,66,106,835,853,1,3,27.0,3,27,75959
75960,31,3,0,66,106,239,257,1,1,0.0,1,0,75960
75961,37,3,0,17,106,239,257,1,1,1.0,1,1,75961
75962,52,3,0,55,55,239,257,1,0,0.0,0,0,75962
75963,58,3,0,55,55,239,257,1,2,300.0,2,300,75963
75964,35,3,0,79,105,239,257,2,6,350.0,6,350,75964
75965,28,3,0,66,56,239,257,1,2,0.0,2,0,75965
75966,47,2,0,71,16,239,257,1,0,500.0,19,5000,75966
75967,43,2,0,71,16,239,257,1,4,0.0,19,5000,75967
75968,38,2,0,71,16,239,257,2,0,700.0,38,10000,75968
75969,31,2,0,71,16,239,257,1,0,500.0,19,5000,75969
75970,34,3,0,70,91,239,257,1,0,450.0,0,450,75970
75971,68,3,0,75,91,537,555,1,7,250.0,7,250,75971
75972,67,3,0,75,91,537,555,1,11,100.0,11,100,75972
75973,52,3,0,75,91,239,257,1,0,0.0,0,0,75973
75974,49,3,0,45,24,239,257,1,0,0.0,0,0,75974
75975,58,3,0,70,24,239,257,1,0,0.0,0,0,75975
75976,11,3,0,70,24,239,257,2,2,1000.0,2,1000,75976
75977,9,3,0,70,24,239,257,1,0,272.0,0,272,75977
75978,59,3,0,75,24,239,257,1,1,454.0,1,454,75978
75979,69,2,0,21,68,537,555,1,1,420.0,19,1400,75979
75980,52,3,0,22,68,239,257,1,0,0.0,0,0,75980
75981,43,3,0,55,104,239,257,1,0,280.0,0,280,75981
75982,51,3,0,17,104,239,257,1,0,0.0,0,0,75982
75983,56,3,0,17,104,239,257,1,2,0.0,2,0,75983
75984,32,3,0,69,53,239,257,1,1,1.0,1,1,75984
75985,35,3,0,27,53,239,257,1,5,0.0,5,0,75985
75986,57,3,0,11,53,157,257,1,3,60.0,3,60,75986
75987,51,3,0,66,106,255,257,1,0,0.0,0,0,75987
75988,25,3,0,66,106,255,257,1,2,0.0,2,0,75988
75989,66,3,0,66,106,553,555,1,0,0.0,0,0,75989
75990,75,3,0,66,106,851,853,1,3,30.0,3,30,75990
75991,35,3,0,79,105,255,257,1,5,60.0,5,60,75991
75992,15,3,0,61,105,255,257,1,5,23.0,5,23,75992
75993,52,3,0,75,91,255,257,1,3,240.0,3,240,75993
75994,51,3,0,75,91,255,257,1,3,16.0,3,16,75994
75995,31,3,0,55,14,255,257,1,1,1.0,1,1,75995
75996,35,3,0,27,97,255,257,1,3,0.0,3,0,75996
75997,46,2,0,21,68,255,257,1,0,1050.0,18,1400,75997
75998,71,3,0,22,68,553,555,2,10,910.0,10,910,75998
75999,80,3,0,79,48,851,853,1,0,0.0,0,0,75999
76000,83,3,0,14,104,851,853,1,3,0.0,3,0,76000
76001,76,3,0,17,104,851,853,2,0,0.0,0,0,76001
76002,69,3,0,17,104,553,555,2,0,0.0,0,0,76002
76003,33,3,0,17,104,255,257,1,1,1.0,1,1,76003
76004,67,3,0,17,104,553,555,1,0,0.0,0,0,76004
76005,74,3,0,17,104,851,853,1,0,0.0,0,0,76005
76006,79,3,0,17,104,851,853,1,0,650.0,0,650,76006
76007,75,3,0,17,104,851,853,1,0,0.0,0,0,76007
76008,70,3,0,17,104,553,555,1,0,0.0,0,0,76008
76009,80,3,0,17,104,851,853,1,0,50.0,0,50,76009
76010,51,3,0,17,104,255,257,1,1,0.0,1,0,76010
76011,31,3,0,17,53,255,257,1,1,1.0,1,1,76011
76012,81,3,0,79,48,776,853,1,2,0.0,2,0,76012
76013,53,3,0,66,104,181,257,1,2,20.0,2,20,76013
76014,35,3,0,61,106,24,257,1,1,0.0,1,0,76014
76015,35,3,0,17,106,24,257,1,4,0.0,4,0,76015
76016,48,3,0,17,106,24,257,2,4,0.0,4,0,76016
76017,43,3,0,17,106,24,257,3,8,0.0,8,0,76017
76018,44,3,0,17,106,24,257,2,4,0.0,4,0,76018
76019,36,3,0,17,106,24,257,1,4,0.0,4,0,76019
76020,47,3,0,17,106,24,257,1,2,0.0,2,0,76020
76021,45,3,0,17,106,24,257,1,4,0.0,4,0,76021
76022,34,3,0,17,106,24,257,1,1,0.0,1,0,76022
76023,39,3,0,61,105,24,257,1,6,80.0,6,80,76023
76024,58,3,0,22,50,24,257,1,2,40.0,2,40,76024
76025,63,3,0,22,50,292,555,1,3,8.0,3,8,76025
76026,51,3,0,22,50,24,257,2,6,110.0,6,110,76026
76027,57,3,0,27,50,24,257,2,3,250.0,3,250,76027
76028,42,3,0,79,97,24,257,1,2,75.0,2,75,76028
76029,52,3,0,79,97,24,257,1,3,20.0,3,20,76029
76030,49,3,0,79,97,24,257,1,2,30.0,2,30,76030
76031,46,3,0,79,97,24,257,3,8,160.0,8,160,76031
76032,51,3,0,79,97,24,257,1,3,30.0,3,30,76032
76033,45,3,0,79,97,24,257,1,3,30.0,3,30,76033
76034,43,3,0,79,97,24,257,1,3,50.0,3,50,76034
76035,50,3,0,79,97,24,257,1,2,0.0,2,0,76035
76036,48,3,0,79,97,24,257,2,3,30.0,3,30,76036
76037,41,3,0,61,97,24,257,1,1,0.0,1,0,76037
76038,49,3,0,27,97,24,257,2,5,200.0,5,200,76038
76039,35,3,0,27,97,24,257,1,3,0.0,3,0,76039
76040,44,3,0,54,48,24,257,2,5,0.0,5,0,76040
76041,44,3,0,79,48,24,257,1,2,20.0,2,20,76041
76042,62,3,0,79,48,292,555,1,0,0.0,0,0,76042
76043,58,3,0,79,48,24,257,1,0,0.0,0,0,76043
76044,42,3,0,79,48,24,257,1,2,20.0,2,20,76044
76045,36,3,0,79,48,24,257,1,2,20.0,2,20,76045
76046,39,3,0,79,48,24,257,3,8,140.0,8,140,76046
76047,57,3,0,79,48,24,257,1,3,0.0,3,0,76047
76048,60,3,0,79,48,292,555,1,0,0.0,0,0,76048
76049,35,3,0,27,48,24,257,1,3,0.0,3,0,76049
76050,56,3,0,27,48,24,257,1,2,50.0,2,50,76050
76051,59,3,0,79,53,24,257,1,3,0.0,3,0,76051
76052,51,3,0,27,53,24,257,2,8,100.0,8,100,76052
76053,58,3,0,27,53,24,257,1,5,50.0,5,50,76053
76054,49,3,0,27,53,24,257,2,10,150.0,10,150,76054
76055,59,3,0,27,53,24,257,3,15,140.0,15,140,76055
76056,52,3,0,27,53,24,257,1,3,300.0,3,300,76056
76057,54,3,0,27,53,24,257,2,7,250.0,7,250,76057
76058,61,3,0,27,53,292,555,2,7,200.0,7,200,76058
76059,60,3,0,27,53,292,555,3,12,310.0,12,310,76059
76060,46,3,0,17,53,24,257,1,1,0.0,1,0,76060
76061,69,3,0,17,53,292,555,1,5,0.0,5,0,76061
76062,49,3,0,17,46,24,257,1,1,0.0,1,0,76062
76063,33,3,0,17,46,24,257,1,6,0.0,6,0,76063
76064,35,3,0,17,46,24,257,4,20,0.0,20,0,76064
76065,46,3,0,17,46,24,257,3,9,0.0,9,0,76065
76066,45,3,0,17,46,24,257,3,1,0.0,1,0,76066
76067,47,3,0,17,46,24,257,2,5,0.0,5,0,76067
76068,28,3,0,66,56,113,257,1,2,40.0,2,40,76068
76069,64,3,0,66,56,433,555,1,0,0.0,0,0,76069
76070,35,3,0,66,106,118,257,1,2,0.0,2,0,76070
76071,33,3,0,66,49,118,257,1,2,100.0,2,100,76071
76072,35,3,0,66,56,118,257,1,1,0.0,1,0,76072
76073,25,3,0,17,56,118,257,1,2,0.0,2,0,76073
76074,30,3,0,17,56,118,257,1,2,0.0,2,0,76074
76075,17,3,0,17,53,118,257,1,3,0.0,3,0,76075
76076,24,3,0,17,53,118,257,1,2,0.0,2,0,76076
76077,14,3,0,17,53,118,257,1,3,0.0,3,0,76077
76078,31,3,0,17,53,118,257,1,2,0.0,2,0,76078
76079,15,3,0,17,53,118,257,1,2,0.0,2,0,76079
76080,11,3,0,17,53,118,257,1,2,0.0,2,0,76080
76081,10,3,0,17,53,118,257,2,3,30.0,3,30,76081
76082,26,3,0,17,53,118,257,1,2,0.0,2,0,76082
76083,27,3,0,17,53,118,257,1,2,0.0,2,0,76083
76084,36,3,0,17,53,118,257,1,2,0.0,2,0,76084
76085,33,3,0,17,53,118,257,1,2,0.0,2,0,76085
76086,12,3,0,17,53,118,257,1,2,0.0,2,0,76086
76087,16,3,0,17,53,118,257,1,2,0.0,2,0,76087
76088,8,3,0,17,53,118,257,1,2,0.0,2,0,76088
76089,19,3,0,17,53,118,257,3,9,0.0,9,0,76089
76090,43,3,0,69,56,54,257,1,1,0.0,1,0,76090
76091,28,3,0,69,56,63,257,1,1,1.0,1,1,76091
76092,55,3,0,69,56,63,257,1,3,0.0,3,0,76092
76093,41,3,0,22,68,63,257,2,14,600.0,14,600,76093
76094,69,3,0,17,53,342,555,1,3,0.0,3,0,76094
76095,72,3,0,45,57,773,853,1,7,0.0,7,0,76095
76096,80,3,0,70,24,773,853,1,19,113.0,19,113,76096
76097,68,3,0,50,42,554,555,1,8,0.0,8,0,76097
76098,76,3,0,66,106,852,853,1,2,0.0,2,0,76098
76099,20,3,0,0,16,256,257,1,0,4500.0,0,4500,76099
76100,45,3,0,70,24,256,257,1,13,190.0,13,190,76100
76101,71,3,0,66,106,502,555,1,2,0.0,2,0,76101
76102,70,3,0,66,106,502,555,1,5,40.0,5,40,76102
76103,29,3,0,66,106,204,257,1,1,0.0,1,0,76103
76104,79,3,0,64,41,800,853,1,9,0.0,9,0,76104
76105,75,3,0,69,56,800,853,1,1,20.0,1,20,76105
76106,31,2,0,71,16,204,257,1,0,500.0,19,5000,76106
76107,23,3,0,63,24,204,257,1,17,0.0,17,0,76107
76108,69,3,0,17,104,502,555,1,0,0.0,0,0,76108
76109,54,2,0,72,20,232,257,1,30,5.0,41,1500,76109
76110,53,2,0,72,20,232,257,1,44,13.0,44,1500,76110
76111,69,2,0,72,20,530,555,1,41,0.0,48,1500,76111
76112,80,2,0,72,20,828,853,1,36,3.0,48,1500,76112
76113,65,2,0,72,20,530,555,1,47,0.0,48,1350,76113
76114,76,2,0,72,20,828,853,1,34,1.0,48,1500,76114
76115,56,2,0,72,20,232,257,1,46,10.0,46,1500,76115
76116,59,2,0,72,20,232,257,1,35,0.0,46,1500,76116
76117,66,2,0,72,20,530,555,1,22,0.0,46,1500,76117
76118,76,3,0,42,89,828,853,1,3,0.0,3,0,76118
76119,73,3,0,42,89,828,853,1,7,0.0,7,0,76119
76120,81,3,0,42,89,828,853,2,18,0.0,18,0,76120
76121,62,3,0,68,89,530,555,2,28,0.0,28,0,76121
76122,57,3,0,68,89,232,257,1,7,0.0,7,0,76122
76123,10,2,0,72,77,232,257,9,270,379.0,684,21600,76123
76124,68,2,0,72,77,530,555,9,469,2.0,684,21600,76124
76125,72,2,0,72,77,828,853,9,545,4.0,684,21600,76125
76126,59,2,0,72,77,232,257,8,470,312.0,608,19200,76126
76127,34,2,0,72,77,232,257,8,445,0.0,608,19200,76127
76128,60,2,0,72,77,530,555,8,537,97.0,608,19200,76128
76129,1,2,0,72,77,232,257,6,402,1459.0,456,15000,76129
76130,12,2,0,72,77,232,257,7,218,121.0,532,16800,76130
76131,43,2,0,72,77,232,257,9,421,0.0,684,21600,76131
76132,44,2,0,72,77,232,257,6,291,0.0,456,14400,76132
76133,73,2,0,72,77,828,853,8,478,10.0,608,19200,76133
76134,6,2,0,72,77,232,257,9,227,87.0,684,21600,76134
76135,28,2,0,72,77,232,257,8,418,0.0,608,19200,76135
76136,30,2,0,72,77,232,257,8,380,0.0,608,19200,76136
76137,39,2,0,72,77,232,257,9,418,0.0,684,21600,76137
76138,16,2,0,72,77,232,257,8,149,236.0,608,19200,76138
76139,67,2,0,72,77,530,555,9,534,6.0,684,21600,76139
76140,64,2,0,72,77,530,555,8,358,249.0,608,19200,76140
76141,36,2,0,72,77,232,257,7,407,0.0,532,16800,76141
76142,79,2,0,72,77,828,853,2,85,2.0,152,4800,76142
76143,19,2,0,72,77,232,257,9,416,114.0,684,21600,76143
76144,77,2,0,72,77,828,853,8,480,13.0,608,19200,76144
76145,50,2,0,72,77,232,257,8,440,170.0,608,19200,76145
76146,42,2,0,72,77,232,257,6,294,0.0,456,14400,76146
76147,26,2,0,72,77,232,257,8,541,62.0,608,19200,76147
76148,29,2,0,72,77,232,257,9,505,0.0,684,21600,76148
76149,31,2,0,72,77,232,257,8,380,0.0,608,19200,76149
76150,45,2,0,72,77,232,257,8,407,0.0,608,19200,76150
76151,33,2,0,72,77,232,257,4,141,0.0,304,9600,76151
76152,54,2,0,72,77,232,257,7,453,120.0,532,16800,76152
76153,22,2,0,72,77,232,257,9,584,92.0,684,21600,76153
76154,56,2,0,72,77,232,257,8,435,226.0,608,19200,76154
76155,32,2,0,72,77,232,257,1,48,0.0,76,2400,76155
76156,51,2,0,72,77,232,257,7,432,62.0,532,16800,76156
76157,40,2,0,72,77,232,257,8,352,0.0,608,19200,76157
76158,66,2,0,72,77,530,555,7,348,2.0,532,16800,76158
76159,17,2,0,72,77,232,257,10,364,244.0,760,24000,76159
76160,25,2,0,72,77,232,257,8,475,1.0,608,19200,76160
76161,69,2,0,72,77,530,555,7,366,2.0,532,16800,76161
76162,58,2,0,72,77,232,257,9,568,315.0,679,21600,76162
76163,63,2,0,72,77,530,555,9,517,372.0,684,21600,76163
76164,20,2,0,72,77,232,257,8,359,218.0,608,19200,76164
76165,47,2,0,72,77,232,257,7,449,0.0,535,16800,76165
76166,3,2,0,72,77,232,257,9,531,1442.0,684,22500,76166
76167,48,2,0,72,77,232,257,8,529,85.0,608,19200,76167
76168,4,2,0,72,77,232,257,9,553,1436.0,684,22500,76168
76169,80,2,0,72,77,828,853,2,78,0.0,152,4800,76169
76170,57,2,0,72,77,232,257,8,428,401.0,608,19200,76170
76171,8,2,0,72,77,232,257,8,252,172.0,608,19200,76171
76172,41,2,0,72,77,232,257,8,388,0.0,608,19200,76172
76173,78,2,0,72,77,828,853,9,569,94.0,684,21600,76173
76174,65,2,0,72,77,530,555,5,263,35.0,380,12000,76174
76175,18,2,0,72,77,232,257,9,452,0.0,684,21600,76175
76176,76,2,0,72,77,828,853,7,369,28.0,532,16800,76176
76177,23,2,0,72,77,232,257,9,573,56.0,684,21600,76177
76178,53,2,0,72,77,232,257,7,425,267.0,532,16800,76178
76179,71,2,0,72,77,530,555,9,579,4.0,682,21600,76179
