,IDAeropuerto,Sigla,IATA,NombreAeropuerto,Categoria,Latitud,Longitud,Municipio,Departamento,Propietario,Explotador,LongitudPista,AnchoPista,PBMO,Elevacion,Resolucion,Clase,Tipo,GCD_Municipio,GCD_Departamento,FechaInicioVigencia,FechaFinVigencia,VersionDelRegistro,Anio
751,453,A02,no-especificado,CAÑO COLORADO,Aeródromo,2.2774,-68.3599,Inírida,Guainía,GOBERNACION,GOBERNACION,522,36,12202,413,"4,419,000",1C,Aerocivil,94001,94,2015-01-01,2015-12-31,N,2015
752,454,A03,no-especificado,FORTUL,Aeródromo,6.7817,-71.7791,Fortul,Arauca,GOBERNACION,MUNICIPIO,2206,26,4000,730,"2,036,000",1A,Público,81300,81,2015-01-01,2015-12-31,N,2015
753,455,A04,no-especificado,SANTA ROSA DEL SUR,Aeródromo,7.9629,-76.034,Santa Rosa del Sur,Bolívar,MUNICIPIO,MUNICIPIO,2558,43,5000,61,"5,959,000",1A,Público,13688,13,2015-01-01,2015-12-31,N,2015
754,456,ABT,no-especificado,AGUA BLANCA,Aeródromo,4.4656,-74.9948,Piedras,Tolima,SOCIEDAD CULTIVOS SAN JOSE,CRUZ VERDE,481,21,2000,1994,"4,508,000",1A,Aerocivil,73547,73,2015-01-01,2015-12-31,N,2015
755,457,ACD,ACD,ALCIDES FERNANDEZ,Regional,8.4969,-77.2739,Acandí,Chocó,INCORA LTDA,MUNICIPIO,75,0,no-especificado,50,"1,072,000",3A,Privado,27006,27,2015-01-01,2015-12-31,N,2015
756,458,ACI,no-especificado,EL MONASTERIO,Aeródromo,3.9587,-73.4425,Acacías,Meta,EFA LTDA.,EFA LTDA.,315,16,2000,948,"2,634,000",1A,Aerocivil,50006,50,2015-01-01,2015-12-31,N,2015
757,459,ACL,ACL,AGUACLARA,Aeródromo,4.7333,-73.0583,Sabanalarga,Casanare,CORREGIMIENTO,CORREGIMIENTO,1614,3,12202,1033,"3,660,000",1C,Fumigación,85300,85,2015-01-01,2015-12-31,N,2015
758,460,ACP,no-especificado,ACAPULCO,Aeródromo,5.4086,-71.8694,Nunchía,Casanare,YOLANDA CAMACHO V.,MARIA A. PACHECO OCHOA,43,15,2000,656,"4,895,000",1A,Privado,85225,85,2015-01-01,2015-12-31,N,2015
759,461,ACR,ACR,ARARACUARA,Regional,-0.6008,-72.3981,Solano,Caquetá,GOBERNACION,GOBERNACION,503,86,27000,800,"31,000",3C,Fumigación,18756,18,2015-01-01,2015-12-31,N,2015
760,462,ADZ,ADZ,GUSTAVO ROJAS PINILLA,Internacional,12.5837,-81.7113,San Andrés,San Andrés islas,AEROCIVIL,AEROCIVIL,6370,16,no-especificado,18,"352,000",4D,Público,88001,88,2015-01-01,2015-12-31,N,2015
761,463,AER,no-especificado,AEROFLANDES - C.A.,Aeródromo,4.2171,-74.8454,Flandes,Tolima,AEROFLANDES,CLUB.ULTR-LA LIBELULA,526,29,500,1049,"1,211,000",UL,Público,73275,73,2015-01-01,2015-12-31,N,2015
762,464,AFI,AFI,EL RIO,Aeródromo,6.8954,-75.0475,Amalfi,Antioquia,AEROCIVIL,AEROCIVIL,3643,35,3500,4831,"551,000",2A,Privado,5031,5,2015-01-01,2015-12-31,N,2015
763,465,AGB,no-especificado,AGUA BLANCA,Aeródromo,4.1839,-74.8931,Espinal,Tolima,FARCA S.A. - COMODATO,SANIDAD VEGETAL CRUZ,57,0,2000,1095,"7,095,000",1A,Público,73268,73,2015-01-01,2015-12-31,N,2015
764,466,AGH,no-especificado,HACARITAMA,Aeródromo,8.2473,-73.5821,Aguachica,Cesar,AEROCIVIL,AEROCIVIL,84,1,12202,700,"9,248,000",2C,Aerocivil,20011,20,2015-01-01,2015-12-31,N,2015
765,467,AGI,no-especificado,EL PARAISO,Aeródromo,8.1258,-73.5806,Aguachica,Cesar,SOCIEDAD CHARRY NARVAEZ,CELTA LTDA.,576,15,2500,328,"1,127,000",1A,Privado,20011,20,1900-01-01,2015-12-31,N,2015
766,468,AGJ,no-especificado,JAMAICA,Aeródromo,5.0905,-72.4462,Aguazul,Casanare,VICTOR H-TORRES Z.,AVIOCOL LTDA.,62,28,2000,781,"1,054,000",1A,Privado,85010,85,2015-01-01,2015-12-31,N,2015
767,469,AGU,no-especificado,MARIA ANGELICA,Aeródromo,5.0546,-72.4471,Aguazul,Casanare,GERMAN ERAZO,CELTA LTDA.,228,0,2000,720,"4,736,000",1A,Privado,85010,85,2015-01-01,2015-12-31,N,2015
768,470,AGY,no-especificado,BASE PRINCIPAL CELTA,Aeródromo,8.2002,-73.6313,Aguachica,Cesar,CIA. EN LABORES TEC Y A,CELTA LTDA.,1550,7,2500,305,"5,318,000",1A,Aerocivil,20011,20,2015-01-01,2015-12-31,N,2015
769,471,ALT,no-especificado,ALTAMIRA,Aeródromo,4.7586,-71.6386,Orocué,Casanare,PALMAR DE ALTAMIRA S.A.S.,PALMAR DE ALTAMIRA S.A.A,179,23,5000,492,"6,124,000",1A,Público,85230,85,2015-01-01,2015-12-31,N,2015
770,472,ALV,no-especificado,EL DIAMANTE,Aeródromo,4.5694,-74.9337,Alvarado,Tolima,ELIAS ACOSTA Y CIA LTDA,CRUZ VERDE,2194,1,2000,1312,"4,728,000",1A,Aerocivil,73026,73,2015-01-01,2015-12-31,N,2015
771,473,AMA,no-especificado,LA AMALIA,Aeródromo,10.867,-74.1458,Ciénaga,Magdalena,ADMINISTRACIONES Y SERVICIOS AEREOS S.A.S.,ASA S.A.S.,76,21,3000,482,"5,716,000",1A,Privado,47189,47,2015-01-01,2015-12-31,N,2015
772,474,AMB,no-especificado,EL SANTUARIO,Aeródromo,4.9029,-74.7797,Ambalema,Tolima,HACIENDA ZAPAYAN S.A.,HACIENDA ZAPAYAN S.A.,506,18,2800,830,no-especificado,1A,Público,73030,73,1900-01-01,2015-12-31,N,2015
773,475,APO,APO,ANTONIO ROLDAN BETANCOURT,Nacional,7.8118,-76.7164,Carepa,Antioquia,AEROCIVIL,EN CONCESION- SOACN(Sociedad Operadora de Aeropuertos Centro Norte,5215,28,no-especificado,46,"1,590,000",4C,Público,5147,5,2015-01-01,2015-12-31,N,2015
774,476,ARG,no-especificado,ARAGUANEY,Aeródromo,5.413,-72.285,Yopal,Casanare,SANAR S.A.S,SANAR S.A.S.,219,26,4000,796,"705,000",1A,Aerocivil,85001,85,2015-01-01,2015-12-31,N,2015
775,477,ARO,ARO,ARBOLETES,Aeródromo,8.8394,-76.43,Arboletes,Antioquia,MUNICIPIO,MUNICIPIO,3118,37,6000,13,"4,381,000",2B,Fumigación,5051,5,2015-01-01,2015-12-31,N,2015
776,478,ARQ,ARQ,EL TRONCAL,Aeródromo,7.0211,-71.3889,Arauquita,Arauca,AEROCIVIL,AEROCIVIL,408,39,12202,509,"1,073,000",2C,Público,81065,81,2015-01-01,2015-12-31,N,2015
777,479,ATC,no-especificado,ATACO,Aeródromo,3.5837,-75.3891,Ataco,Tolima,MUNICIPIO,MUNICIPIO,2170,35,4000,1519,"156,000",2A,Aerocivil,73067,73,2015-01-01,2015-12-31,N,2015
778,480,AUC,AUC,SANTIAGO PEREZ QUIROZ,Nacional,7.0689,-70.737,Arauca,Arauca,AEROCIVIL,AEROCIVIL,452,9,no-especificado,418,"984,000",4C,Fumigación,81001,81,2015-01-01,2015-12-31,N,2015
779,481,AUR,no-especificado,EL CORAJE,Aeródromo,10.0247,-74.067,Ariguaní,Magdalena,CAMAGUEY S.A.,CAMAGUEY S.A.,249,5,4000,282,"7,094,000",1A,Privado,47058,47,2015-01-01,2015-12-31,N,2015
780,482,BAL,no-especificado,INGENIO RISARALDA,Aeródromo,4.8948,-75.9044,Balboa,Risaralda,INGENIO RISARALDA,ING.RISARALDA-ASOCAÑA,465,0,500,3034,"2,954,000",1A,Aerocivil,66075,66,2015-01-01,2015-12-31,N,2015
781,483,BAN,no-especificado,BANCO LARGO,Aeródromo,5.4631,-72.0631,Nunchía,Casanare,JAVIER CHINCHILLA MUNAR,SFA- LTDA,1180,16,2000,692,"7,056,000",1A,Fumigación,85225,85,2015-01-01,2015-12-31,N,2015
782,484,BAQ,BAQ,ERNESTO CORTISSOZ,Internacional,10.8896,-74.7809,Barranquilla,Atlántico,AEROCIVIL,GRUPO AEROPORTUARIO DEL CARIBE S.A.S.,3516,75,no-especificado,98,"1,152,000",4E,Privado,8001,8,1900-01-01,2015-12-31,N,2015
783,485,BAR,no-especificado,GUAICARAMO,Aeródromo,4.4605,-72.9509,Barranca de Upía,Meta,GUAICARAMO S.A.,GUAICARAMO S.A.,2110,31,5500,649,"7,236,000",1A,Privado,50110,50,2015-01-01,2015-12-31,N,2015
784,486,BBA,no-especificado,PIZARRO,Aeródromo,4.9608,-77.3633,Bajo Baudó,Chocó,MUNICIPIO,MUNICIPIO,240,10,no-especificado,10,"6,365,000",1A,Público,27077,27,2015-01-01,2015-12-31,N,2015
785,487,BEC,no-especificado,BECERRIL,Aeródromo,9.6628,-73.2744,Becerril,Cesar,MUNICIPIO,FUMILLANOS,52,91,3500,320,"2,989,000",3B,Público,20045,20,2015-01-01,2015-12-31,N,2015
786,488,BIC,no-especificado,BERASTEGUI,Aeródromo,8.8845,-75.6835,Ciénaga de Oro,Córdoba,AEROCIVIL,AEROCIVIL,1336,45,2000,48,"984,000",0B,Fumigación,23189,23,2015-01-01,2015-12-31,N,2015
787,489,BIZ,no-especificado,BIZERTA,Aeródromo,5.4225,-71.9936,Nunchía,Casanare,CELMIRA BARRAGAN F.,FUMIVILLA LTDA,100,2,2000,639,"151,000",1A,Fumigación,85225,85,2015-01-01,2015-12-31,N,2015
788,490,BMG,no-especificado,BARRANCO MINAS,Aeródromo,3.4907,-69.8097,Barranco Minas,Guainía,GOBERNACION,DEPARTAMENTO,104,2,no-especificado,125,"2,477,000",1A,Fumigación,94343,94,2015-01-01,2015-12-31,N,2015
789,491,BNI,no-especificado,BOLUGA,Aeródromo,4.6903,-74.8894,Venadillo,Tolima,MARGOT URIBE DE SAMPER Y CIA,CRUZ VERDE,390,0,3000,1092,"2,172,000",1A,Aerocivil,73861,73,2015-01-01,2015-12-31,N,2015
790,492,BNO,no-especificado,BUENOS AIRES,Aeródromo,7.462,-73.7464,Puerto Wilches,Santander,AGRICOLA BUFALERA DE COLOMBIA,EL MISMO,2490,63,3500,229,"7,239,000",1A,Público,68575,68,2015-01-01,2015-12-31,N,2015
791,493,BNP,no-especificado,BUENOS AIRES -FADELCE,Aeródromo,9.02,-73.6725,Pailitas,Cesar,FADELCE LTDA,FADELCE LTDA,1706,30,2000,82,"24,000",2A,Privado,20517,20,2015-01-01,2015-12-31,N,2015
792,494,BOG,BOG,EL DORADO,Internacional,4.7017,-74.1469,"Bogotá, D.C.","Bogotá, D.C.",AEROCIVIL,EN CONCESION CODAD,4572,33,no-especificado,8356,"320,000",4E,Fumigación,11001,11,2015-01-01,2015-12-31,N,2015
793,495,BUN,BUN,BUENAVENTURA-GERARDO TOBAR LOPEZ,Nacional,3.8196,-76.9899,Buenaventura,Valle del Cauca,AEROCIVIL,AEROCIVIL,158,26,no-especificado,44,"1,026,000",2C,Privado,76109,76,2015-01-01,2015-12-31,N,2015
794,496,CAN,no-especificado,CANARIAS,Aeródromo,5.472,-72.1533,Nunchía,Casanare,SERRANO HERRERA Y CIA,EL MISMO,2088,7,2500,735,"3,940,000",1A,Privado,85225,85,2015-01-01,2015-12-31,N,2015
795,497,CAQ,no-especificado,JUAN H.WHITE,Regional,7.968,-75.1982,Caucasia,Antioquia,AEROLINEA DE ANTIOQUIA,AEROLINEA DE ANTIOQ.,220,65,no-especificado,207,"5,052,000",2B,Fumigación,5154,5,2015-01-01,2015-12-31,N,2015
796,498,CIM,CIM,GUSTAVO ROJAS PINILLA,Aeródromo,6.3674,-73.9706,Cimitarra,Santander,AEROCIVIL,AEROCIVIL,145,5,12202,735,"644,000",3C,Aerocivil,68190,68,2015-01-01,2015-12-31,N,2015
797,499,CLO,CLO,ALFONSO BONILLA ARAGON,Internacional,3.5431,-76.3817,Palmira,Valle del Cauca,AEROCIVIL,CONCESION AEROCALI S.A.,5263,20,no-especificado,3174,"984,000",4E,Privado,76520,76,2015-01-01,2015-12-31,N,2015
798,500,COG,COG,CONDOTO MANDINGA,Regional,5.072,-76.6766,Condoto,Chocó,AEROCIVIL,AEROCIVIL,196,50,no-especificado,166,"984,000",2C,Público,27205,27,2015-01-01,2015-12-31,N,2015
799,501,CPL,CPL,NAVAS PARDO,Aeródromo,3.7238,-75.4654,Chaparral,Tolima,AEROCIVIL,AEROCIVIL,3335,2,no-especificado,2729,"499,000",2C,Aerocivil,73168,73,2015-01-01,2015-12-31,N,2015
800,502,CTG,CTG,RAFAEL NUÑEZ,Internacional,10.442,-75.5123,Cartagena de Indias,Bolívar,AEROCIVIL,CONCESION-SACSA,424,6,no-especificado,7,"4,501,000",4D,Fumigación,13001,13,2015-01-01,2015-12-31,N,2015
801,503,CUC,CUC,CAMILO DAZA,Internacional,7.9274,-72.5116,San José de Cúcuta,Norte de Santander,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,3484,120,no-especificado,1027,"984,000",4D,Público,54001,54,2015-01-01,2015-12-31,N,2015
802,504,CZU,CZU,LAS BRUJAS,Regional,9.3325,-75.2853,Corozal,Sucre,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,3439,78,no-especificado,519,"1,862,000",3C,Público,70215,70,2015-01-01,2015-12-31,N,2015
803,505,EET,no-especificado,EL ESCOBAL,Aeródromo,4.3956,-75.0708,Ibagué,Tolima,INVERSIONES AGROPECUARIAS DOIMA,SANIDAD VEGETAL CRUZ,837,37,2000,2450,"401,000",1A,Aerocivil,73001,73,2015-01-01,2015-12-31,N,2015
804,506,EJA,EJA,YARIGUIES,Nacional,7.0244,-73.8068,Barrancabermeja,Santander,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,5533,76,61100,414,"115,000",3C,Público,68081,68,2015-01-01,2015-12-31,N,2015
805,507,EJU,no-especificado,EL JUNCAL,Aeródromo,2.8471,-75.3133,Palermo,Huila,ASOJUNCAL,SANIDAD VEGETAL CRUZ VERDE,1234,1,2000,1509,"4,949,000",1A,Privado,41524,41,2015-01-01,2015-12-31,N,2015
806,508,ELB,ELB,LAS FLORES,Aeródromo,9.0428,-73.9715,El Banco,Magdalena,AEROCIVIL,AEROCIVIL,116,3,19045,110,"1,374,000",3B,Privado,47245,47,2015-01-01,2015-12-31,N,2015
807,509,EYP,EYP,EL ALCARAVAN,Nacional,5.3191,-72.3842,Yopal,Casanare,AEROCIVIL,AEROCIVIL,273,24,no-especificado,1016,"984,000",3C,Público,85001,85,2015-01-01,2015-12-31,N,2015
808,510,FLA,FLA,GUSTAVO ARTUNDUAGA PAREDES,Nacional,1.589,-75.5643,Florencia,Caquetá,AEROCIVIL,AEROCIVIL,4731,50,no-especificado,803,"984,000",3C,Aerocivil,18001,18,2015-01-01,2015-12-31,N,2015
809,511,GPI,GPI,JUAN CASIANO,Regional,2.57,-77.898,Guapí,Cauca,AEROCIVIL,AEROCIVIL,3263,0,no-especificado,164,"245,000",3C,Fumigación,19318,19,2015-01-01,2015-12-31,N,2015
810,512,GYM,no-especificado,FLAMINIO S. CAMACHO,Aeródromo,4.8125,-74.0651,Chía,Cundinamarca,AEROCIVIL,AEROCIVIL,4012,36,7000,8386,"984,000",2B,Privado,25175,25,2015-01-01,2015-12-31,N,2015
811,513,HTZ,HTZ,HATO COROZAL,Aeródromo,6.1535,-71.7616,Hato Corozal,Casanare,AEROCIVIL,AEROCIVIL,1395,1,12202,830,"502,000",2C,Público,85125,85,2015-01-01,2015-12-31,N,2015
812,514,IBE,IBE,PERALES,Nacional,4.4217,-75.1336,Ibagué,Tolima,AEROCIVIL,AEROCIVIL,5904,92,no-especificado,3114,"984,000",3C,Fumigación,73001,73,2015-01-01,2015-12-31,N,2015
813,515,IGO,IGO,JAIME ORTIZ BETANCUR,Aeródromo,7.6772,-76.683,Chigorodó,Antioquia,MUNICIPIO,MUNICIPIO,1115,37,6400,170,"4,545,000",1A,Aerocivil,5172,5,2015-01-01,2015-12-31,N,2015
814,516,IPI,IPI,SAN LUIS,Internacional,0.8619,-77.6718,Aldana,Nariño,AEROCIVIL,AEROCIVIL,224,72,no-especificado,9740,"455,000",3C,Público,52022,52,2015-01-01,2015-12-31,N,2015
815,517,LJB,no-especificado,EL BORREGO,Aeródromo,9.5851,-73.4519,La Jagua de Ibirico,Cesar,DRUMMOND LTD.,DRUMMOND LTD.,2134,36,no-especificado,253,"5,388,000",3C,Privado,20400,20,2015-01-01,2015-12-31,N,2015
816,518,MFS,MFS,MIRAFLORES,Aeródromo,1.3377,-71.9507,Miraflores,Guaviare,MUNICIPIO,MUNICIPIO,3446,3,25000,730,"21,000",3B,Privado,95200,95,2015-01-01,2015-12-31,N,2015
817,519,MGN,MGN,BARACOA,Aeródromo,9.2849,-74.8465,Magangué,Bolívar,AEROCIVIL,AEROCIVIL,260,0,33112,195,"352,000",2B,Público,13430,13,2015-01-01,2015-12-31,N,2015
818,520,MMP,MVP,SAN BERNARDO,Aeródromo,9.2583,-74.4383,Mompós,Bolívar,AEROCIVIL,AEROCIVIL,3440,23,16300,72,"352,000",2A,Público,13468,13,2015-01-01,2015-12-31,N,2015
819,521,MQU,MQU,JOSE CELESTINO,Regional,5.2126,-74.8837,San Sebastián de Mariquita,Tolima,AEROCIVIL,AEROCIVIL,611,0,no-especificado,1531,"51,000",2A,Privado,73443,73,2015-01-01,2015-12-31,N,2015
820,522,MTB,MTB,EL PINDO,Regional,7.9733,-75.4413,Montelíbano,Córdoba,AEROCIVIL,AEROCIVIL,581,40,12202,160,"3,107,000",2C,Público,23466,23,2015-01-01,2015-12-31,N,2015
821,523,MTR,MTR,LOS GARZONES,Nacional,8.8239,-75.8261,Montería,Córdoba,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,793,11,no-especificado,19,"984,000",4C,Público,23001,23,2015-01-01,2015-12-31,N,2015
822,524,MVP,MVP,FABIO A. LEON BENTLEY,Regional,1.2535,-70.2341,Mitú,Vaupés,MUNICIPIO,AEROCIVIL,3176,65,no-especificado,680,"34,000",3C,Fumigación,97001,97,2015-01-01,2015-12-31,N,2015
823,525,NQU,NQU,REYES MURILLO,Regional,5.712,-77.2627,Nuquí,Chocó,AEROCIVIL,AEROCIVIL,833,14,no-especificado,13,"2,279",1A,Privado,27495,27,2015-01-01,2015-12-31,N,2015
824,526,NVA,NVA,BENITO SALAS,Internacional,2.9499,-75.2941,Neiva,Huila,AEROCIVIL,AEROCIVIL,4717,3,no-especificado,1464,"57,000",3C,Fumigación,41001,41,2015-01-01,2015-12-31,N,2015
825,527,OCV,OCV,AGUAS CLARAS,Regional,8.3156,-73.3583,Ocaña,Norte de Santander,AEROCIVIL,AEROCIVIL,2571,3,19000,3850,"2,363,000",2C,Aerocivil,54498,54,2015-01-01,2015-12-31,N,2015
826,528,ORU,no-especificado,EL MEDANO,Aeródromo,4.7621,-71.7184,Orocué,Casanare,ALBERTO MENDOZA Y OTRO,EL MISMO,2464,34,4950,485,"828,000",1A,Privado,85230,85,2015-01-01,2015-12-31,N,2015
827,529,OTU,OTU,REMEDIOS OTU,Regional,7.0106,-74.7156,Remedios,Antioquia,AEROCIVIL,AEROCIVIL,45,1,no-especificado,2058,"522,000",1A,Privado,5604,5,2015-01-01,2015-12-31,N,2015
828,530,PCR,PCR,GERMAN OLANO,Regional,6.185,-67.4925,Puerto Carreño,Vichada,MUNICIPIO,AEROCIVIL,204,0,no-especificado,1915,"551,000",3C,Fumigación,99001,99,2015-01-01,2015-12-31,N,2015
829,531,PIP,RON,PAIPA JUAN JOSE RONDON,Aeródromo,5.7644,-73.1057,Paipa,Boyacá,AEROCIVIL,AEROCIVIL,1169,84,11400,8205,"984,000",3C,Privado,15516,15,2015-01-01,2015-12-31,N,2015
830,532,PLT,PLT,LAS FLORES,Aeródromo,9.7985,-74.7831,Plato,Magdalena,AEROCIVIL,AEROCIVIL,0,64,3500,86,"876,000",2A,Público,47555,47,2015-01-01,2015-12-31,N,2015
831,533,PPN,PPN,GUILLERMO LEON VALENCIA,Nacional,2.4542,-76.6099,Popayán,Cauca,AEROCIVIL,AEROCIVIL,5301,17,no-especificado,5669,"455,000",4C,Aerocivil,19001,19,2015-01-01,2015-12-31,N,2015
832,534,PSO,PSO,ANTONIO NARIÑO,Nacional,1.3964,-77.291,Pasto,Nariño,AEROCIVIL,AEROCIVIL,566,12,no-especificado,5896,"95,000",4C,Privado,52001,52,2015-01-01,2015-12-31,N,2015
833,535,PTL,PTX,CONTADOR,Regional,1.8573,-76.0856,Pitalito,Huila,AEROCIVIL,AEROCIVIL,886,11,no-especificado,4221,"2,090,000",2B,Público,41551,41,2015-01-01,2015-12-31,N,2015
834,536,PTW,no-especificado,GEMELOS DORADOS,Aeródromo,7.2466,-73.7723,Puerto Wilches,Santander,MILTON A. SALAZAR REY,EL MISMO,3098,49,5670,314,"6,473,000",1A,Aerocivil,68575,68,2015-01-01,2015-12-31,N,2015
835,537,PUU,PUU,TRES DE MAYO,Nacional,0.5054,-76.5008,Puerto Asís,Putumayo,AEROCIVIL,AEROCIVIL,3194,62,33112,809,"115,000",3C,Privado,86568,86,2015-01-01,2015-12-31,N,2015
836,538,PVA,PVA,EL EMBRUJO,Nacional,13.3572,-81.3579,Providencia,San Andrés islas,AEROCIVIL,AEROCIVIL,288,1,no-especificado,10,"338,000",2B,Privado,88564,88,2015-01-01,2015-12-31,N,2015
837,539,PZA,PZA,PAZ DE ARIPORO,Aeródromo,5.8819,-71.883,Paz de Ariporo,Casanare,AEROCIVIL,AEROCIVIL,459,59,29000,878,"1,591,000",2B,Aerocivil,85250,85,2015-01-01,2015-12-31,N,2015
838,540,RAV,RAV,CRAVO NORTE,Aeródromo,6.3167,-70.2111,Cravo Norte,Arauca,AEROCIVIL,AEROCIVIL,3354,42,12202,336,"343,000",3C,Privado,81220,81,2015-01-01,2015-12-31,N,2015
839,541,RCH,RCH,ALMIRANTE PADILLA,Internacional,11.5262,-72.9267,Riohacha,La Guajira,MUNICIPIO,AEROCIVIL -ORIENTE S.A.S.,807,73,no-especificado,43,"187,000",4C,Fumigación,44001,44,2015-01-01,2015-12-31,N,2015
840,542,RVE,RVE,COLONIZADORES,Regional,6.9504,-71.8562,Arauca,Arauca,ECOPETROL,AEROCIVIL,1846,74,no-especificado,678,"4,158,000",3C,Público,81001,81,2015-01-01,2015-12-31,N,2015
841,543,SMR,SMR,SIMON BOLIVAR,Internacional,11.1197,-74.2473,Santa Marta,Magdalena,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,795,62,no-especificado,22,"352,000",3C,Privado,47001,47,2015-01-01,2015-12-31,N,2015
842,544,SNR,no-especificado,SAN MARTIN,Regional,3.7023,-73.6881,San Martín,Meta,AEROCIVIL,AEROCIVIL,146,27,3000,1380,"644,000",1A,Aerocivil,50689,50,2015-01-01,2015-12-31,N,2015
843,545,SVI,SVI,EDUARDO FALLA SOLANO,Regional,2.1522,-74.7663,San Vicente del Caguán,Caquetá,AEROCIVIL,AEROCIVIL,272,1,no-especificado,875,"141,000",3C,Aerocivil,18753,18,2015-01-01,2015-12-31,N,2015
844,546,TCO,no-especificado,LA FLORIDA,Nacional,1.8144,-78.749,San Andrés de Tumaco,Nariño,AEROCIVIL,AEROCIVIL,3660,65,no-especificado,10,"455,000",3C,Aerocivil,52835,52,2015-01-01,2015-12-31,N,2015
845,547,TDA,TDA,TRINIDAD,Aeródromo,5.4349,-71.6584,Trinidad,Casanare,AEROCIVIL,AEROCIVIL,3166,15,12202,560,"644,000",2A,Público,85430,85,2015-01-01,2015-12-31,N,2015
846,548,TLU,TLU,TOLU,Regional,9.5095,-75.5859,Tolú Viejo,Sucre,AEROCIVIL,AEROCIVIL,833,2,12202,15,"455,000",2A,Público,70823,70,2015-01-01,2015-12-31,N,2015
847,549,TME,TME,GUSTAVO VARGAS,Regional,6.451,-71.7601,Tame,Arauca,AEROCIVIL,AEROCIVIL,6098,73,33112,1199,"343,000",4C,Fumigación,81794,81,2015-01-01,2015-12-31,N,2015
848,550,TTM,TTM,TABLON DE TAMARA,Aeródromo,5.7267,-72.1006,Támara,Casanare,AEROCIVIL,AEROCIVIL,2578,1,12202,1650,"644,000",2C,Aerocivil,85400,85,2015-01-01,2015-12-31,N,2015
849,551,UIB,UIB,EL CARAÑO,Nacional,5.6908,-76.6412,Quibdó,Chocó,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,2850,46,63196,192,"522,000",3C,Fumigación,27001,27,2015-01-01,2015-12-31,N,2015
850,552,URR,URR,ALI PIEDRAHITA,Regional,6.3273,-76.1409,Urrao,Antioquia,AEROCIVIL,AEROCIVIL,2004,32,no-especificado,6104,"551,000",2A,Público,5847,5,2015-01-01,2015-12-31,N,2015
851,553,VGP,VGZ,CANANGUCHAL,Regional,0.9785,-76.6064,Villagarzón,Putumayo,AEROCIVIL,AEROCIVIL,36,30,no-especificado,397,"1,270,000",3B,Público,86885,86,2015-01-01,2015-12-31,N,2015
852,554,VUP,VUP,ALFONSO LOPEZ PUMAREJO,Nacional,10.4351,-73.2494,Valledupar,Cesar,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,5510,7,no-especificado,450,"352,000",4C,Fumigación,20001,20,2015-01-01,2015-12-31,N,2015
853,555,VVC,VVC,VANGUARDIA,Nacional,4.1684,-73.6147,Villavicencio,Meta,AEROCIVIL,AEROCIVIL,3916,69,no-especificado,1366,"499,000",3C,Aerocivil,50001,50,2015-01-01,2015-12-31,N,2015
854,556,VVU,no-especificado,SANTA ISABEL,Aeródromo,3.9873,-73.2091,Villavicencio,Meta,EFA LTDA.,EFA LTDA.,214,27,2000,689,"2,634,000",1A,Fumigación,50001,50,2015-01-01,2015-12-31,N,2015
855,557,YAP,no-especificado,YAPIMA,Aeródromo,1.0825,-69.4914,Mitú,Vaupés,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,930,27,2300,600,"3,423,000",1A,Aerocivil,97001,97,2015-01-01,2015-12-31,N,2015
856,558,YOP,no-especificado,TROMPILLOS,Aeródromo,5.0932,-72.1807,Yopal,Casanare,ALEXANDER RIVERA,CELTA LTDA.,567,20,2000,623,"4,736,000",1A,Privado,85001,85,2015-01-01,2015-12-31,N,2015
857,559,YPL,no-especificado,CIENAGA,Aeródromo,5.2481,-72.8686,Yopal,Casanare,ALVARO MALAVER,SER.FUM.AER.CAS-SFA,1576,12,2000,609,"4,216,000",1A,Público,85001,85,2015-01-01,2015-12-31,N,2015
858,560,YPP,no-especificado,GERMAN ALBERTO,Aeródromo,5.1875,-72.3191,Yopal,Casanare,JOSE NELSON PEREZ R.,CELTA LTDA.,455,8,2000,735,"4,511,000",1A,Público,85001,85,2015-01-01,2015-12-31,N,2015
859,561,ZPS,AZT,GUILLERMO GOMEZ ORTIZ,Aeródromo,6.7674,-73.2846,Zapatoca,Santander,MUNICIPIO,MUNICIPIO,1465,48,2300,5918,"11,000",1A,Fumigación,68895,68,2015-01-01,2015-12-31,N,2015
